platform,video_id,video_url,video_title,comment_id,author,text,time,votes,heart,fetched_utc,text_clean,sentimen_rule
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyeA4WBW8xHbUpKSX14AaABAg,@ScarletteViBritannia,"Lu yang kekeh mau, lu juga yang selingkuh, dih kocak.. 😭",2 bulan yang lalu,0,False,2025-12-20T09:30:04.522253+00:00,lu yang kekeh mau lu juga yang selingkuh dih kocak,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzlfB_8iU1OT1uzxB54AaABAg,@defuture-k1t,"Udahlah keinginan Si P tercapai krna udh bisa milikin suami org. Ntar jg ga lama paling suami hasil rebutan itu selingkuhin dia lagi krna mrasa ga bisa berdiri (impoten) mka akan nyri perempuan lgi 😂😂😂😂😂😂 tenang siklus setan itu cuma ada di isi kepala jdi selama edukasi seksual, edukasi parenting, edukasi pasangan, edukasi pernikahan ga ada dikepala si cowo banci itu ga ada maka jelas dia akan merasa kepuasan batin dan seksualnya hanya dari perempuan lain 😂😂😂. 

Jadi si P itu korban + pelaku yang juga sama tolol nya 😂 yakin gw si puput itu edukasi seksual, marriage, parenting dll sangat minim 😂 makanya isi otaknya cuma haus kasih sayang + haus kebatinan .",2 bulan yang lalu (diedit),0,False,2025-12-20T09:30:05.262261+00:00,udahlah keinginan si p tercapai krna udh bisa milikin suami org ntar jg ga lama paling suami hasil rebutan itu selingkuhin dia lagi krna mrasa ga bisa berdiri impoten mka akan nyri perempuan lgi tenang siklus setan itu cuma ada di isi kepala jdi selama edukasi seksual edukasi parenting edukasi pasangan edukasi pernikahan ga ada dikepala si cowo banci itu ga ada maka jelas dia akan merasa kepuasan batin dan seksualnya hanya dari perempuan lain jadi si p itu korban pelaku yang juga sama tolol nya yakin gw si puput itu edukasi seksual marriage parenting dll sangat minim makanya isi otaknya cuma haus kasih sayang haus kebatinan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugxape6KhWIy8EW-i6Z4AaABAg,@Sitakurnia,"Ini jadi bahan pelajaran buat semua manusia harus SETIA, terkhusus buat yg sudah menikah, berpikir 1000x sblm berbuat, zaman sekarang uda canggih cepat banget mekanikan isu perselingkuhan, efek saksi sosial nyata buat semua orang yg terikat.",2 bulan yang lalu,0,False,2025-12-20T09:30:05.549135+00:00,ini jadi bahan pelajaran buat semua manusia harus setia terkhusus buat yg sudah menikah berpikir 1000x sblm berbuat zaman sekarang uda canggih cepat banget mekanikan isu perselingkuhan efek saksi sosial nyata buat semua orang yg terikat,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugw_viyZ9EShYmZd4_l4AaABAg,@trivajardin8999,Sangat2 penting  buat kami perempuan2 apa lg yg baru menikah. yg gk suka dengan podcas gini mungkin dia calon pelakor atau sudah jadi pelakor atau bahkan senior pelakor.,2 bulan yang lalu,0,False,2025-12-20T09:30:05.865552+00:00,sangat2 penting buat kami perempuan2 apa lg yg baru menikah yg gk suka dengan podcas gini mungkin dia calon pelakor atau sudah jadi pelakor atau bahkan senior pelakor,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzBz4qxcn-0cioH3rd4AaABAg,@trivajardin8999,Sangat2 penting  buat kami perempuan2 apa lg yg baru menikah. yg gk suka dengan podcas gini mungkin dia calon pelakor atau sudah jadi pelakor atau bahkan senior pelakor.,2 bulan yang lalu,0,False,2025-12-20T09:30:06.139289+00:00,sangat2 penting buat kami perempuan2 apa lg yg baru menikah yg gk suka dengan podcas gini mungkin dia calon pelakor atau sudah jadi pelakor atau bahkan senior pelakor,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwJ9X3oFXfyfXiuZiN4AaABAg,@yennidamayanti3309,"Baguslah cerai..lakinya doyan selingkuh dan itu penyakit yang ga akan pernah sembuh. Ntar kalaupun si laki nikah dengan putri, dia juga tetap akan selingkuh",2 bulan yang lalu,1,False,2025-12-20T09:30:06.414359+00:00,baguslah cerai lakinya doyan selingkuh dan itu penyakit yang ga akan pernah sembuh ntar kalaupun si laki nikah dengan putri dia juga tetap akan selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugw3cWEbR_A_NdocCll4AaABAg,@rindisetiawati9611,"Bang undang istrinya dr jerry yg jadi korban selingkuhan juga,, kasihan istri nya katanya derita kanker",2 bulan yang lalu,0,False,2025-12-20T09:30:07.141872+00:00,bang undang istrinya dr jerry yg jadi korban selingkuhan juga kasihan istri nya katanya derita kanker,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxQW-Hc_SI7c4-1qTB4AaABAg,@BuchoryImam,Selingkuh itu gak ada sembuhnya gays.. susah,2 bulan yang lalu,0,False,2025-12-20T09:30:07.477243+00:00,selingkuh itu gak ada sembuhnya gays susah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxiVTpLKY4AAWPNckR4AaABAg,@RamaDhani-jx7mz,"udah beberapa x selingkuh, jln sm cew lain masih dimaafin????? dipertahanin dr pertama  KOCAK 😂😂😂😂😂😂",2 bulan yang lalu,1,False,2025-12-20T09:30:07.756430+00:00,udah beberapa x selingkuh jln sm cew lain masih dimaafin dipertahanin dr pertama kocak,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugwn_7wqrn_dVwLF9ux4AaABAg,@irma_erviana7,"Selingkuh itu penyakit,, swt saat akan kambuh.. maka jgn di beri toleransi unk masalah sprti ini.

Istri nya baik, cantik & tdk posesif, kurang apa sih? Dasar lelaki tdk bersyukur.

Dek, udah keputusan yg tepat membuang suami nya, semoga next mendapatkan pengganti nya yg jauh lbh baik 🤲🏻",2 bulan yang lalu (diedit),0,False,2025-12-20T09:30:08.065546+00:00,selingkuh itu penyakit swt saat akan kambuh maka jgn di beri toleransi unk masalah sprti ini istri nya baik cantik tdk posesif kurang apa sih dasar lelaki tdk bersyukur dek udah keputusan yg tepat membuang suami nya semoga next mendapatkan pengganti nya yg jauh lbh baik,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxU0icIHdW7lUrde8B4AaABAg,@adekeke784,Jngn percaya am CWOK yg ud pernah selingkuh selingkuh itu biat dn bakal di ulangn lgi,2 bulan yang lalu,0,False,2025-12-20T09:30:08.829832+00:00,jngn percaya am cwok yg ud pernah selingkuh selingkuh itu biat dn bakal di ulangn lgi,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzzqRp8svR_IrOohpV4AaABAg,@Haltraazura,Aku pernah diposisi ini 😢 dan aku msh memaafkannya trnyata smpai sekarang penyakit selingkuh itu msh dia pertahanin 😥😭,2 bulan yang lalu,0,False,2025-12-20T09:30:09.125974+00:00,aku pernah diposisi ini dan aku msh memaafkannya trnyata smpai sekarang penyakit selingkuh itu msh dia pertahanin,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwwXabmt7dNAxnxwMN4AaABAg,@EndahBuriH,"Orang yg terbiasa melakukan yg haram akan diuji tidak akan bisa menikmati yg halal.Suami yg lebih senang dengan selingkuhannya(pasangan haram)karena sudah dicabut kenikmatannya dengan istrinya(pasangan halalnya)karena memang terbiasa melakukan yg haram2.Obatnya cuma 1,bertaubat nasuha,ruqyah,dan memperbanyak ibadah,dan bertekad dengan sungguh2 untuk tidak mengulanginya lg.",2 bulan yang lalu,0,False,2025-12-20T09:30:09.455564+00:00,orang yg terbiasa melakukan yg haram akan diuji tidak akan bisa menikmati yg halal suami yg lebih senang dengan selingkuhannya pasangan haram karena sudah dicabut kenikmatannya dengan istrinya pasangan halalnya karena memang terbiasa melakukan yg haram2 obatnya cuma 1 bertaubat nasuha ruqyah dan memperbanyak ibadah dan bertekad dengan sungguh2 untuk tidak mengulanginya lg,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugxtszi0oMkymTvARnR4AaABAg,@AniAni-d2y,"Berarti yg goblok siapa .. si cewek kan ?
Udah tau pernah selingkuh tapi aja lanjutt 😊😊",2 bulan yang lalu,0,False,2025-12-20T09:30:10.173229+00:00,berarti yg goblok siapa si cewek kan udah tau pernah selingkuh tapi aja lanjutt,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyfYtOrw1SQN4lUx8x4AaABAg,@annisaicha4449,"Padahal dari awal emang karakter selingkuh, tetap dilanjut😂",2 bulan yang lalu,0,False,2025-12-20T09:30:10.441823+00:00,padahal dari awal emang karakter selingkuh tetap dilanjut,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxloDR84oSXDLkzJUB4AaABAg,@rvofficial3978,JANGAN NORMALISASI PERSELINGKUHAN,2 bulan yang lalu,0,False,2025-12-20T09:30:10.742464+00:00,jangan normalisasi perselingkuhan,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugy4eiNJ1afSP0NUwiN4AaABAg,@t400-s1e,Dari yg sdh2 sy belajar sekali selingkuh dimaafin tuman. 😢,2 bulan yang lalu,0,False,2025-12-20T09:30:11.066852+00:00,dari yg sdh2 sy belajar sekali selingkuh dimaafin tuman,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyYjgrBx4JCf58S3jV4AaABAg,@AndiTenry-s4q,"X suami nya fix punya penyakit selingkuh 
... Ga usah di maafkan lg mba, msh banyak koq laki² yg agama nya bagus dan setia... Sdh cukup 7 thn habisin  hidup sia sia dgn pecundang seperti dia",2 bulan yang lalu,0,False,2025-12-20T09:30:11.353997+00:00,x suami nya fix punya penyakit selingkuh ga usah di maafkan lg mba msh banyak koq laki yg agama nya bagus dan setia sdh cukup 7 thn habisin hidup sia sia dgn pecundang seperti dia,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwAHFkcJafNvcM3-FB4AaABAg,@anisafazriah2231,Yg namanya Aldi emg tukang selingkuh,2 bulan yang lalu,0,False,2025-12-20T09:30:11.646021+00:00,yg namanya aldi emg tukang selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwfLk3_1w_paqzlNZZ4AaABAg,@Dedikusumahadijaya,"umur 25 udh diselingkuhi mending pisah, penting jga kesehatan mental kmu, jgn  bucin jgn mikir demi anak bertahan pokonya mending pisah",2 bulan yang lalu,0,False,2025-12-20T09:30:11.926631+00:00,umur 25 udh diselingkuhi mending pisah penting jga kesehatan mental kmu jgn bucin jgn mikir demi anak bertahan pokonya mending pisah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugy3ncpwuou_8eV0mLp4AaABAg,@AbcDef-pz8ed,"cakep banget loh ini istrinya, selingkuhannya kek emak2",2 bulan yang lalu,0,False,2025-12-20T09:30:12.213455+00:00,cakep banget loh ini istrinya selingkuhannya kek emak2,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwDhPOkiYeBZ3hpfSV4AaABAg,@HMTASTY,"Masih sanggup nyuapin lo loh bini lo, otaknya terbuat dari apa sih asli sumpah heran gua ni laki.... klo gua jgn harap masih gua layanin sih laki macam lo. buat si pelakor, hina bgt tuh elu jdi perusak rumah tangga org, binatang aja kalah gua rasa. gua domisili di kota sebelah lo ya anj, ketemu gua bisa abis badan lo mba.",2 bulan yang lalu,0,False,2025-12-20T09:30:12.481943+00:00,masih sanggup nyuapin lo loh bini lo otaknya terbuat dari apa sih asli sumpah heran gua ni laki klo gua jgn harap masih gua layanin sih laki macam lo buat si pelakor hina bgt tuh elu jdi perusak rumah tangga org binatang aja kalah gua rasa gua domisili di kota sebelah lo ya anj ketemu gua bisa abis badan lo mba,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugw56wS9TMvBmWpYAm14AaABAg,@rianramadhan-x3b,"cowok2 yg kaya gitu ga mikir apa ya? di luar sana banyak cowo yg susah nyari jodoh, mau nikah ga punya calon dan biaya. ini udh dikasih rezeki nikah, istri baik dan cantik malah selingkuh, tolol juga ada batasnya kesel gw jadinya, gw masih berjuang buat nikah nih malah kesel liat org yg udh nikah malah selingkuh",2 bulan yang lalu,0,False,2025-12-20T09:30:13.221828+00:00,cowok2 yg kaya gitu ga mikir apa ya di luar sana banyak cowo yg susah nyari jodoh mau nikah ga punya calon dan biaya ini udh dikasih rezeki nikah istri baik dan cantik malah selingkuh tolol juga ada batasnya kesel gw jadinya gw masih berjuang buat nikah nih malah kesel liat org yg udh nikah malah selingkuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugw28LkzWtDopqqG6fJ4AaABAg,@AryaBrpishRealXTeam,"Emang Selingkuh Itu Murahh, Pelajaran Buat Yang Udh Menikah, Hati Hati Bangett Nikah Tu Bukan Buat Main Main, Semoga Bermanfaat",2 bulan yang lalu,2,False,2025-12-20T09:30:13.513168+00:00,emang selingkuh itu murahh pelajaran buat yang udh menikah hati hati bangett nikah tu bukan buat main main semoga bermanfaat,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugz36Bb2667t4pARolV4AaABAg,@auraaputri4644,Apa ya sosmed nya si pelakor itu ada yang tau ngga pengen liat aja wkwkw,2 bulan yang lalu,0,False,2025-12-20T09:30:14.375368+00:00,apa ya sosmed nya si pelakor itu ada yang tau ngga pengen liat aja wkwkw,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzP7kVFP5xoh4J2rS14AaABAg,@EniKusmawati-y3u,"Aku ga kenal kamu , tapi kisahmu 30:52  bikin air mataku ini jatuh 😭😭dan laki laki kalau udah selingkuh sekali pasti akan seterusnya selingkuh , tinggalkan suami Fir'aun",2 bulan yang lalu (diedit),0,False,2025-12-20T09:30:14.676736+00:00,aku ga kenal kamu tapi kisahmu 30 52 bikin air mataku ini jatuh dan laki laki kalau udah selingkuh sekali pasti akan seterusnya selingkuh tinggalkan suami fir aun,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyXcQB2MeDXJMZf8-V4AaABAg,@haeratibasebe4275,"Kayanya yg komen gk suka acara ini pelakor juga deh, cuma belum ketauan istri sah ya😂😂😂😂😂😂",2 bulan yang lalu,0,False,2025-12-20T09:30:14.974104+00:00,kayanya yg komen gk suka acara ini pelakor juga deh cuma belum ketauan istri sah ya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugz5e8AScqbVsvf02zd4AaABAg,@riofamilyvlog3988,"Sy jg mengalami hal yg sama, diam2 diselingkuhi sampai mereka menikah sirri. Walaupun mereka sdh menikah tapi cinta mereka dibangun dengan cara yg kotor    lewat pengkhianatan. Skrg suami sdh kembali pada sy, Walaupun sy memaafkan tapi luka batin krn pengkhianatan sulit disembuhkan apalagi jika mengingat kebohongan & jejak2 digital perselingkuhan mereka yg menjijikkan. Biar Tuhan sj yg membalasnya",2 bulan yang lalu,0,False,2025-12-20T09:30:16.117911+00:00,sy jg mengalami hal yg sama diam2 diselingkuhi sampai mereka menikah sirri walaupun mereka sdh menikah tapi cinta mereka dibangun dengan cara yg kotor lewat pengkhianatan skrg suami sdh kembali pada sy walaupun sy memaafkan tapi luka batin krn pengkhianatan sulit disembuhkan apalagi jika mengingat kebohongan jejak2 digital perselingkuhan mereka yg menjijikkan biar tuhan sj yg membalasnya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxV0Ln66Ulvk5bHN5l4AaABAg,@sitimasruroh3063,dari pacaran sdh selingkuh trus dimaafin dikasih kesempatan itu udh sangat sangat berjiwa besarr bgt lo. ga semudah itu tapi kakaknya masih mau ngasi kesempatan ke suami,2 bulan yang lalu,0,False,2025-12-20T09:30:16.422006+00:00,dari pacaran sdh selingkuh trus dimaafin dikasih kesempatan itu udh sangat sangat berjiwa besarr bgt lo ga semudah itu tapi kakaknya masih mau ngasi kesempatan ke suami,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgwZGEWylJ6pBjxg_tN4AaABAg,@hah449,Itu komenan yg di Pin sma bg sumargo gw mau balas komen di dalam komentar nya kgk bisa malah kgk ada kolom buat ngetik balas nya🥲pengen bilang : Lu antek-antek nya dari kerabat si pelakor kah?namanya juga curhat siapapun berhak menceritakan jika ia mau btw Tuhan ngasih ujian ke orang yg kuat andai yg dikasih ujian kayak mbak² yg di video ini ke lu paling juga lu gk kuat dikasih ujian kyk gitu maaf ntar ujungnya² nya malah bl_lND!R lgi saking kgk kuatnya.,2 bulan yang lalu,1,False,2025-12-20T09:30:16.711974+00:00,itu komenan yg di pin sma bg sumargo gw mau balas komen di dalam komentar nya kgk bisa malah kgk ada kolom buat ngetik balas nya pengen bilang lu antek antek nya dari kerabat si pelakor kah namanya juga curhat siapapun berhak menceritakan jika ia mau btw tuhan ngasih ujian ke orang yg kuat andai yg dikasih ujian kayak mbak yg di video ini ke lu paling juga lu gk kuat dikasih ujian kyk gitu maaf ntar ujungnya nya malah bl lnd r lgi saking kgk kuatnya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugz3K0ExrubJyGpaWX94AaABAg,@DewLub,"kalau udah selingkuh tidak akan pernah berubah, percayalah",2 bulan yang lalu,0,False,2025-12-20T09:30:17.003272+00:00,kalau udah selingkuh tidak akan pernah berubah percayalah,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzBZA2AtoZVOUON0Ml4AaABAg,@Mundurwir0494,Udh penyakit..jdi klo udh tau laki2 selingkuh cpt2 jauhin aja,2 bulan yang lalu,0,False,2025-12-20T09:30:17.297852+00:00,udh penyakit jdi klo udh tau laki2 selingkuh cpt2 jauhin aja,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgypHizKqr9Da71BlXB4AaABAg,@iffatulaufa1453,"Kenapa ya kalau nama putri tu gaada yg beres, pelakor taik semua😭",2 bulan yang lalu,0,False,2025-12-20T09:30:18.034165+00:00,kenapa ya kalau nama putri tu gaada yg beres pelakor taik semua,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxX8BKAgJKyDatNhDZ4AaABAg,@Mc_TiTi,"Memang suka selingkuhvdr dulu bahkn masih pacaran,ini pelajaran untuk kita semua klub lk lk itu TDK setia danbsk selingkuh,itu udah biasa jgnvdipertahankn,itu penyakit,lepaskan,harusnya udahvdr pacaran,apalg mbanya cantik,rugi,susah namnya cinta,tai kucing rasa coklat",2 bulan yang lalu,0,False,2025-12-20T09:30:18.315960+00:00,memang suka selingkuhvdr dulu bahkn masih pacaran ini pelajaran untuk kita semua klub lk lk itu tdk setia danbsk selingkuh itu udah biasa jgnvdipertahankn itu penyakit lepaskan harusnya udahvdr pacaran apalg mbanya cantik rugi susah namnya cinta tai kucing rasa coklat,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugx_BPVcA56OYbt3yiF4AaABAg,@azzahraselviana8934,@merrylawrens8355 jangan jangan kamu juga selingkuhan org ya,2 bulan yang lalu,0,False,2025-12-20T09:30:18.596908+00:00,merrylawrens8355 jangan jangan kamu juga selingkuhan org ya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyxJiSWSPbemB_DGst4AaABAg,@deliaasrirahayu26,"Diajak diskusi so jual mahal, di baikin nantang, di maafkan nginjek, engak ngerti pikiran iblis pelakor😅 melepaskan demi kewarasan. 
Wanita kuat teteh ini ❤",2 bulan yang lalu,47,False,2025-12-20T09:30:18.913883+00:00,diajak diskusi so jual mahal di baikin nantang di maafkan nginjek engak ngerti pikiran iblis pelakor melepaskan demi kewarasan wanita kuat teteh ini,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgzsSE9UOSaLf2GXPCZ4AaABAg,@run2619,"Dimenit ke 20 Degg Bgt Ikutan Nyesek Allahuakbar, Hey Para Jin Dasim Inget Yaa Allah Gaakan Pernah menyukak Kedzoliman Dan Zinah Jgn Prnh Merasa Menang Dan Senang Kalian Setan!!! Wallahi Pelaku Perselingkuhan Akan Hancur Dunia Akhirat!!",2 bulan yang lalu,3,False,2025-12-20T09:30:19.225807+00:00,dimenit ke 20 degg bgt ikutan nyesek allahuakbar hey para jin dasim inget yaa allah gaakan pernah menyukak kedzoliman dan zinah jgn prnh merasa menang dan senang kalian setan wallahi pelaku perselingkuhan akan hancur dunia akhirat,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgyoBFKl_Idoi7yAIwF4AaABAg,@GustiBalok,Laki itu NEKAT SeLingkuh  mungkin karna  SUAMI  mbk  LEBIH  KAYA...!!!,2 bulan yang lalu,0,False,2025-12-20T09:30:19.494524+00:00,laki itu nekat selingkuh mungkin karna suami mbk lebih kaya,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",Ugw1_WXOpX4IG8ERQmJ4AaABAg,@ZamhariraResty-n8v,nahkan kl tabiatnya selingkuh udh gaakan pernah sembuh,2 bulan yang lalu,0,False,2025-12-20T09:30:20.311937+00:00,nahkan kl tabiatnya selingkuh udh gaakan pernah sembuh,negatif
youtube,2BIwPUhZPS4,https://www.youtube.com/watch?v=2BIwPUhZPS4,"“SEMOGA BUR*NGMU GA BERDIRI LAGI!"" SUMPAH SEORANG ISTRI YG TERDZOLIMI !",UgxnkZDCqXcJpJgThoV4AaABAg,@InneRahmawati-sq7wz,Dari aura muka dan tarikan mata galak.  lebih dominan keras dan gak mau kalah suami nya gk nyaman klo sm pelakor org  ya menya menye. Manja selengean bukan tipe mandiri seperti istri sahnya,2 bulan yang lalu,0,False,2025-12-20T09:30:20.594323+00:00,dari aura muka dan tarikan mata galak lebih dominan keras dan gak mau kalah suami nya gk nyaman klo sm pelakor org ya menya menye manja selengean bukan tipe mandiri seperti istri sahnya,negatif
